Loop View,Loop ID,Loop Name,Loop Status,Compliance Status,Tags,Created Date,Closing Date,Expiration Date,Listing Date,Joined Date,Offer Date,Address,Price,Created By,Created By Admin,Agents,Property Address / City,Property Address / Country,Property Address / County,Property Address / State/Prov,Property Address / Street Name,Property Address / Street Number,Property Address / Zip/Postal Code,Contract Dates / Closing Date,Contract Dates / Contract Agreement Date,Financials / Earnest Money Amount,Financials / Earnest Money Held By,Financials / Purchase/Sale Price,Financials / Sale Commission Rate,Financials / Sale Commission Split $ - Buy Side,Financials / Sale Commission Split $ - Sell Side,Financials / Sale Commission Split % - Buy Side,Financials / Sale Commission Split % - Sell Side,Financials / Sale Commission Total,Listing Information / Current Price,Listing Information / Original Price,Listing Information / Listing Date,Property / Bathrooms,Property / Bedrooms,Property / Lot Size,Property / Square Footage,Property / Type,Property / Year Built,Referral / Referral %,Referral / Referral Source,Company Information / office managing broker,Net to Office
300000283,300000283,"1285 Maple Dr, Kennesaw, GA 30000",Active Listings,Pending,Top Producer,2025-10-31,,2026-04-29,2025-10-31,2025-10-31,,"1285 Maple Dr, Kennesaw, GA 30000","$1,307,000.00",Lisa Thomas,false,Lisa Thomas,Kennesaw,USA,Fulton,GA,"Maple Dr,",1285,30000,,,"$13,070.00",Broker,"$1,307,000.00",3%,,"$39,210.00",0%,3%,"$39,210.00","$1,307,000.00","$1,318,000.00",10/31/2025,4,3,36204,4003,Single Family,2012,0%,Direct Mail,John Broker,"$7,842.00"
300000284,300000284,"2741 Maple Dr, Marietta, GA 30000",Under Contract,Pending,,2025-08-29,2025-11-16,2026-02-25,2025-08-29,2025-08-29,2025-10-13,"2741 Maple Dr, Marietta, GA 30000","$109,000.00",Emily Chen,false,Emily Chen,Marietta,USA,Fulton,GA,"Maple Dr,",2741,30000,2025-11-16,2025-10-13,"$1,090.00",Broker,"$109,000.00",3%,"$3,270.00",,3%,0%,"$3,270.00","$109,000.00","$109,000.00",08/29/2025,4,5,22995,3155,Land,1986,0%,Open House,John Broker,$654.00
300000285,300000285,"1145 Park Pl, Decatur, GA 30000",Under Contract,Pending,,2025-11-04,2026-01-23,2026-05-03,2025-11-04,2025-11-04,2025-12-14,"1145 Park Pl, Decatur, GA 30000","$692,000.00",Ashley Martin,false,Ashley Martin,Decatur,USA,Fulton,GA,"Park Pl,",1145,30000,2026-01-23,2025-12-14,"$6,920.00",Broker,"$692,000.00",3%,"$20,760.00",,3%,0%,"$20,760.00","$692,000.00","$692,000.00",11/04/2025,5,6,34375,4782,Townhouse,1988,0%,Open House,John Broker,"$4,152.00"
300000286,300000286,"5310 Main St, Atlanta, GA 30000",Under Contract,Pending,,2026-02-03,2026-05-26,2026-08-02,2026-02-03,2026-02-03,2026-04-10,"5310 Main St, Atlanta, GA 30000","$653,900.00",Jessica Davis,false,Jessica Davis,Atlanta,USA,Fulton,GA,"Main St,",5310,30000,2026-05-26,2026-04-10,"$6,539.00",Broker,"$653,900.00",3%,"$19,617.00",,3%,0%,"$19,617.00","$653,900.00","$653,900.00",02/03/2026,4,6,23005,4073,Single Family,2005,0%,Realtor.com,John Broker,"$3,923.40"
300000287,300000287,"754 Pine Ln, Marietta, GA 30000",Active Listings,Pending,,2025-03-26,,2025-09-22,2025-03-26,2025-03-26,,"754 Pine Ln, Marietta, GA 30000","$261,000.00",Christopher Harris,false,Christopher Harris,Marietta,USA,Fulton,GA,"Pine Ln,",754,30000,,,"$2,610.00",Broker,"$261,000.00",3%,"$7,830.00","$7,830.00",3%,3%,"$15,660.00","$261,000.00","$261,000.00",03/26/2025,2,5,31318,3302,Land,2000,0%,Direct Mail,John Broker,"$3,132.00"
300000288,300000288,"856 Main St, Smyrna, GA 30000",Under Contract,Pending,,2025-07-12,2025-09-19,2026-01-08,2025-07-12,2025-07-12,2025-08-19,"856 Main St, Smyrna, GA 30000","$368,900.00",Sarah Miller,false,Sarah Miller,Smyrna,USA,Fulton,GA,"Main St,",856,30000,2025-09-19,2025-08-19,"$3,689.00",Broker,"$368,900.00",3%,,"$11,067.00",0%,3%,"$11,067.00","$368,900.00","$412,900.00",07/12/2025,5,6,37793,2627,Townhouse,2007,0%,Realtor.com,John Broker,"$2,213.40"
300000289,300000289,"8529 Cedar Blvd, Kennesaw, GA 30000",Under Contract,Pending,,2026-01-23,2026-04-29,2026-07-22,2026-01-23,2026-01-23,2026-03-03,"8529 Cedar Blvd, Kennesaw, GA 30000","$133,900.00",Christopher Harris,false,Christopher Harris,Kennesaw,USA,Fulton,GA,"Cedar Blvd,",8529,30000,2026-04-29,2026-03-03,"$1,339.00",Broker,"$133,900.00",3%,,"$4,017.00",0%,3%,"$4,017.00","$133,900.00","$133,900.00",01/23/2026,4,6,35491,4959,Land,1981,0%,Zillow,John Broker,$803.40
300000290,300000290,"1104 Oak Ave, Alpharetta, GA 30000",Sold,Approved,,2025-07-05,2025-11-21,2026-01-01,2025-07-05,2025-07-05,2025-09-27,"1104 Oak Ave, Alpharetta, GA 30000","$685,000.00",William Jackson,false,William Jackson,Alpharetta,USA,Fulton,GA,"Oak Ave,",1104,30000,2025-11-21,2025-09-27,"$6,850.00",Broker,"$685,000.00",3%,"$20,550.00",,3%,0%,"$20,550.00","$685,000.00","$685,000.00",07/05/2025,3,4,31185,2343,Single Family,1988,0%,Sphere of Influence,John Broker,"$4,110.00"
300000291,300000291,"2306 Elm St, Kennesaw, GA 30000",Archived,Pending,Top Producer,2025-03-30,,2025-09-26,2025-03-30,2025-03-30,2025-04-28,"2306 Elm St, Kennesaw, GA 30000","$1,143,900.00",Ashley Martin,false,Ashley Martin,Kennesaw,USA,Fulton,GA,"Elm St,",2306,30000,,2025-04-28,"$11,439.00",Broker,"$1,143,900.00",3%,,"$34,317.00",0%,3%,"$34,317.00","$1,143,900.00","$1,152,900.00",03/30/2025,5,6,23519,3270,Multi-Family,1998,0%,Open House,John Broker,"$6,863.40"
300000292,300000292,"2439 Washington Ave, Roswell, GA 30000",Under Contract,Pending,,2025-12-24,2026-05-05,2026-06-22,2025-12-24,2025-12-24,2026-03-13,"2439 Washington Ave, Roswell, GA 30000","$372,900.00",Lisa Thomas,false,Lisa Thomas,Roswell,USA,Fulton,GA,"Washington Ave,",2439,30000,2026-05-05,2026-03-13,"$3,729.00",Broker,"$372,900.00",3%,,"$11,187.00",0%,3%,"$11,187.00","$372,900.00","$421,900.00",12/24/2025,3,5,31823,2311,Single Family,2022,0%,Sphere of Influence,John Broker,"$2,237.40"
300000293,300000293,"1732 Washington Ave, Decatur, GA 30000",Archived,Pending,Top Producer,2025-08-22,,2026-02-18,2025-08-22,2025-08-22,2025-09-07,"1732 Washington Ave, Decatur, GA 30000","$1,491,900.00",Elizabeth White,false,Elizabeth White,Decatur,USA,Fulton,GA,"Washington Ave,",1732,30000,,2025-09-07,"$14,919.00",Broker,"$1,491,900.00",3%,,"$44,757.00",0%,3%,"$44,757.00","$1,491,900.00","$1,491,900.00",08/22/2025,5,4,29956,3667,Single Family,1988,0%,Zillow,John Broker,"$8,951.40"
300000294,300000294,"2431 Elm St, Smyrna, GA 30000",Sold,Approved,,2025-07-19,2025-09-22,2026-01-15,2025-07-19,2025-07-19,2025-08-04,"2431 Elm St, Smyrna, GA 30000","$376,900.00",Sarah Miller,false,Sarah Miller,Smyrna,USA,Fulton,GA,"Elm St,",2431,30000,2025-09-22,2025-08-04,"$3,769.00",Broker,"$376,900.00",3%,"$11,307.00",,3%,0%,"$11,307.00","$376,900.00","$376,900.00",07/19/2025,5,4,27458,3170,Land,1992,0%,Walk-in,John Broker,"$2,261.40"
300000295,300000295,"9949 Elm St, Decatur, GA 30000",Under Contract,Pending,Top Producer,2025-05-15,2025-08-14,2025-11-11,2025-05-15,2025-05-15,2025-06-27,"9949 Elm St, Decatur, GA 30000","$939,900.00",Jennifer Taylor,false,Jennifer Taylor,Decatur,USA,Fulton,GA,"Elm St,",9949,30000,2025-08-14,2025-06-27,"$9,399.00",Broker,"$939,900.00",3%,"$28,197.00","$28,197.00",3%,3%,"$56,394.00","$939,900.00","$969,900.00",05/15/2025,4,6,26244,1538,Single Family,1998,0%,Sphere of Influence,John Broker,"$11,278.80"
300000296,300000296,"9189 Elm St, Kennesaw, GA 30000",Under Contract,Pending,Top Producer,2025-12-26,2026-03-24,2026-06-24,2025-12-26,2025-12-26,2026-02-19,"9189 Elm St, Kennesaw, GA 30000","$918,900.00",James Wilson,false,James Wilson,Kennesaw,USA,Fulton,GA,"Elm St,",9189,30000,2026-03-24,2026-02-19,"$9,189.00",Broker,"$918,900.00",3%,,"$27,567.00",0%,3%,"$27,567.00","$918,900.00","$918,900.00",12/26/2025,3,5,31134,2116,Single Family,2013,0%,Zillow,John Broker,"$5,513.40"
300000297,300000297,"8601 Washington Ave, Alpharetta, GA 30000",Sold,Approved,,2025-07-07,2025-09-22,2026-01-03,2025-07-07,2025-07-07,2025-08-19,"8601 Washington Ave, Alpharetta, GA 30000","$472,900.00",Robert Anderson,false,Robert Anderson,Alpharetta,USA,Fulton,GA,"Washington Ave,",8601,30000,2025-09-22,2025-08-19,"$4,729.00",Broker,"$472,900.00",3%,,"$14,187.00",0%,3%,"$14,187.00","$472,900.00","$472,900.00",07/07/2025,3,4,30142,3979,Condo,2001,0%,Facebook Ads,John Broker,"$2,837.40"
300000298,300000298,"9184 Elm St, Kennesaw, GA 30000",Under Contract,Pending,,2025-08-24,2025-11-27,2026-02-20,2025-08-24,2025-08-24,2025-10-05,"9184 Elm St, Kennesaw, GA 30000","$462,900.00",David Martinez,false,David Martinez,Kennesaw,USA,Fulton,GA,"Elm St,",9184,30000,2025-11-27,2025-10-05,"$4,629.00",Broker,"$462,900.00",3%,"$13,887.00",,3%,0%,"$13,887.00","$462,900.00","$488,900.00",08/24/2025,2,4,18347,3073,Multi-Family,2008,25%,Referral,John Broker,"$2,777.40"
300000299,300000299,"1969 Park Pl, Marietta, GA 30000",Sold,Approved,Top Producer,2025-04-23,2025-08-02,2025-10-20,2025-04-23,2025-04-23,2025-06-08,"1969 Park Pl, Marietta, GA 30000","$849,900.00",Amanda Garcia,false,Amanda Garcia,Marietta,USA,Fulton,GA,"Park Pl,",1969,30000,2025-08-02,2025-06-08,"$8,499.00",Broker,"$849,900.00",3%,"$25,497.00","$25,497.00",3%,3%,"$50,994.00","$849,900.00","$857,900.00",04/23/2025,4,3,38858,4753,Single Family,2017,0%,Facebook Ads,John Broker,"$10,198.80"
300000300,300000300,"122 Maple Dr, Lawrenceville, GA 30000",Under Contract,Pending,,2025-02-07,2025-05-31,2025-08-06,2025-02-07,2025-02-07,2025-04-27,"122 Maple Dr, Lawrenceville, GA 30000","$387,000.00",Jennifer Taylor,false,Jennifer Taylor,Lawrenceville,USA,Fulton,GA,"Maple Dr,",122,30000,2025-05-31,2025-04-27,"$3,870.00",Broker,"$387,000.00",3%,"$11,610.00","$11,610.00",3%,3%,"$23,220.00","$387,000.00","$387,000.00",02/07/2025,5,5,5077,4892,Condo,2001,0%,Sphere of Influence,John Broker,"$4,644.00"
300000301,300000301,"9800 Pine Ln, Atlanta, GA 30000",Under Contract,Pending,,2025-09-16,2025-11-07,2026-03-15,2025-09-16,2025-09-16,2025-10-07,"9800 Pine Ln, Atlanta, GA 30000","$389,900.00",Jennifer Taylor,false,Jennifer Taylor,Atlanta,USA,Fulton,GA,"Pine Ln,",9800,30000,2025-11-07,2025-10-07,"$3,899.00",Broker,"$389,900.00",3%,,"$11,697.00",0%,3%,"$11,697.00","$389,900.00","$430,900.00",09/16/2025,2,3,27896,4833,Condo,1987,0%,Facebook Ads,John Broker,"$2,339.40"
300000302,300000302,"6919 Pine Ln, Lawrenceville, GA 30000",Under Contract,Pending,,2026-02-08,2026-06-05,2026-08-07,2026-02-08,2026-02-08,2026-05-05,"6919 Pine Ln, Lawrenceville, GA 30000","$316,000.00",Michael Brown,false,Michael Brown,Lawrenceville,USA,Fulton,GA,"Pine Ln,",6919,30000,2026-06-05,2026-05-05,"$3,160.00",Broker,"$316,000.00",3%,,"$9,480.00",0%,3%,"$9,480.00","$316,000.00","$316,000.00",02/08/2026,5,4,18159,2024,Land,2022,0%,Open House,John Broker,"$1,896.00"
300000303,300000303,"6534 Hillcrest Rd, Smyrna, GA 30000",Active Listings,Pending,Top Producer,2025-03-13,,2025-09-09,2025-03-13,2025-03-13,,"6534 Hillcrest Rd, Smyrna, GA 30000","$1,143,900.00",Lisa Thomas,false,Lisa Thomas,Smyrna,USA,Fulton,GA,"Hillcrest Rd,",6534,30000,,,"$11,439.00",Broker,"$1,143,900.00",3%,,"$34,317.00",0%,3%,"$34,317.00","$1,143,900.00","$1,143,900.00",03/13/2025,2,5,11513,2045,Single Family,1983,0%,Facebook Ads,John Broker,"$6,863.40"
300000304,300000304,"2474 Pine Ln, Marietta, GA 30000",Sold,Approved,,2025-04-04,2025-05-30,2025-10-01,2025-04-04,2025-04-04,2025-04-12,"2474 Pine Ln, Marietta, GA 30000","$250,900.00",James Wilson,false,James Wilson,Marietta,USA,Fulton,GA,"Pine Ln,",2474,30000,2025-05-30,2025-04-12,"$2,509.00",Broker,"$250,900.00",3%,"$7,527.00",,3%,0%,"$7,527.00","$250,900.00","$250,900.00",04/04/2025,5,4,26511,1944,Condo,2007,0%,Zillow,John Broker,"$1,505.40"
300000305,300000305,"8958 Washington Ave, Lawrenceville, GA 30000",Under Contract,Pending,,2025-01-24,2025-04-21,2025-07-23,2025-01-24,2025-01-24,2025-02-23,"8958 Washington Ave, Lawrenceville, GA 30000","$635,900.00",Christopher Harris,false,Christopher Harris,Lawrenceville,USA,Fulton,GA,"Washington Ave,",8958,30000,2025-04-21,2025-02-23,"$6,359.00",Broker,"$635,900.00",3%,"$19,077.00",,3%,0%,"$19,077.00","$635,900.00","$677,900.00",01/24/2025,2,4,27971,3127,Townhouse,1998,0%,Sphere of Influence,John Broker,"$3,815.40"
300000306,300000306,"8678 Pine Ln, Marietta, GA 30000",Under Contract,Pending,,2025-07-06,2025-09-07,2026-01-02,2025-07-06,2025-07-06,2025-07-15,"8678 Pine Ln, Marietta, GA 30000","$201,900.00",Emily Chen,false,Emily Chen,Marietta,USA,Fulton,GA,"Pine Ln,",8678,30000,2025-09-07,2025-07-15,"$2,019.00",Broker,"$201,900.00",3%,"$6,057.00","$6,057.00",3%,3%,"$12,114.00","$201,900.00","$230,900.00",07/06/2025,4,4,16936,1962,Condo,1997,25%,Referral,John Broker,"$2,422.80"
300000307,300000307,"9536 Park Pl, Alpharetta, GA 30000",Active Listings,Pending,,2025-08-26,,2026-02-22,2025-08-26,2025-08-26,,"9536 Park Pl, Alpharetta, GA 30000","$211,000.00",Amanda Garcia,false,Amanda Garcia,Alpharetta,USA,Fulton,GA,"Park Pl,",9536,30000,,,"$2,110.00",Broker,"$211,000.00",3%,"$6,330.00",,3%,0%,"$6,330.00","$211,000.00","$236,000.00",08/26/2025,4,5,18509,3844,Land,1998,0%,Facebook Ads,John Broker,"$1,266.00"
300000308,300000308,"709 Park Pl, Sandy Springs, GA 30000",Active Listings,Pending,Top Producer,2025-09-19,,2026-03-18,2025-09-19,2025-09-19,,"709 Park Pl, Sandy Springs, GA 30000","$1,318,000.00",James Wilson,false,James Wilson,Sandy Springs,USA,Fulton,GA,"Park Pl,",709,30000,,,"$13,180.00",Broker,"$1,318,000.00",3%,,"$39,540.00",0%,3%,"$39,540.00","$1,318,000.00","$1,318,000.00",09/19/2025,5,5,24655,2837,Single Family,2021,0%,Open House,John Broker,"$7,908.00"
300000309,300000309,"4387 Washington Ave, Kennesaw, GA 30000",Sold,Approved,,2025-03-06,2025-04-11,2025-09-02,2025-03-06,2025-03-06,2025-03-12,"4387 Washington Ave, Kennesaw, GA 30000","$552,900.00",Emily Chen,false,Emily Chen,Kennesaw,USA,Fulton,GA,"Washington Ave,",4387,30000,2025-04-11,2025-03-12,"$5,529.00",Broker,"$552,900.00",3%,"$16,587.00",,3%,0%,"$16,587.00","$552,900.00","$589,900.00",03/06/2025,3,4,35609,1963,Multi-Family,2006,0%,Realtor.com,John Broker,"$3,317.40"
300000310,300000310,"4786 Elm St, Decatur, GA 30000",Active Listings,Pending,,2025-10-18,,2026-04-16,2025-10-18,2025-10-18,,"4786 Elm St, Decatur, GA 30000","$723,900.00",Amanda Garcia,false,Amanda Garcia,Decatur,USA,Fulton,GA,"Elm St,",4786,30000,,,"$7,239.00",Broker,"$723,900.00",3%,,"$21,717.00",0%,3%,"$21,717.00","$723,900.00","$768,900.00",10/18/2025,5,4,14684,2284,Multi-Family,1992,0%,Sphere of Influence,John Broker,"$4,343.40"
300000311,300000311,"9207 Elm St, Atlanta, GA 30000",Active Listings,Pending,Top Producer,2025-06-27,,2025-12-24,2025-06-27,2025-06-27,,"9207 Elm St, Atlanta, GA 30000","$1,149,000.00",Amanda Garcia,false,Amanda Garcia,Atlanta,USA,Fulton,GA,"Elm St,",9207,30000,,,"$11,490.00",Broker,"$1,149,000.00",3%,"$34,470.00",,3%,0%,"$34,470.00","$1,149,000.00","$1,177,000.00",06/27/2025,5,3,29552,4552,Single Family,1990,0%,Sphere of Influence,John Broker,"$6,894.00"
300000312,300000312,"9241 Oak Ave, Smyrna, GA 30000",Sold,Approved,,2025-06-18,2025-10-20,2025-12-15,2025-06-18,2025-06-18,2025-08-22,"9241 Oak Ave, Smyrna, GA 30000","$450,000.00",Michael Brown,false,Michael Brown,Smyrna,USA,Fulton,GA,"Oak Ave,",9241,30000,2025-10-20,2025-08-22,"$4,500.00",Broker,"$450,000.00",3%,"$13,500.00",,3%,0%,"$13,500.00","$450,000.00","$491,000.00",06/18/2025,2,6,32857,4334,Multi-Family,2004,0%,Zillow,John Broker,"$2,700.00"
300000313,300000313,"4989 Lakeview Dr, Roswell, GA 30000",Archived,Pending,,2025-05-04,,2025-10-31,2025-05-04,2025-05-04,2025-05-29,"4989 Lakeview Dr, Roswell, GA 30000","$313,900.00",James Wilson,false,James Wilson,Roswell,USA,Fulton,GA,"Lakeview Dr,",4989,30000,,2025-05-29,"$3,139.00",Broker,"$313,900.00",3%,,"$9,417.00",0%,3%,"$9,417.00","$313,900.00","$348,900.00",05/04/2025,2,5,28059,2715,Land,1990,0%,Facebook Ads,John Broker,"$1,883.40"
300000314,300000314,"5176 Elm St, Smyrna, GA 30000",Active Listings,Pending,,2026-01-12,,2026-07-11,2026-01-12,2026-01-12,,"5176 Elm St, Smyrna, GA 30000","$589,900.00",Robert Anderson,false,Robert Anderson,Smyrna,USA,Fulton,GA,"Elm St,",5176,30000,,,"$5,899.00",Broker,"$589,900.00",3%,"$17,697.00","$17,697.00",3%,3%,"$35,394.00","$589,900.00","$628,900.00",01/12/2026,5,5,34998,1915,Townhouse,2005,0%,Direct Mail,John Broker,"$7,078.80"
300000315,300000315,"2348 Cedar Blvd, Roswell, GA 30000",Archived,Pending,Top Producer,2025-11-12,,2026-05-11,2025-11-12,2025-11-12,2025-12-18,"2348 Cedar Blvd, Roswell, GA 30000","$1,268,000.00",James Wilson,false,James Wilson,Roswell,USA,Fulton,GA,"Cedar Blvd,",2348,30000,,2025-12-18,"$12,680.00",Broker,"$1,268,000.00",3%,,"$38,040.00",0%,3%,"$38,040.00","$1,268,000.00","$1,268,000.00",11/12/2025,2,4,11886,4308,Single Family,2004,0%,Sphere of Influence,John Broker,"$7,608.00"
300000316,300000316,"2361 Maple Dr, Roswell, GA 30000",Archived,Pending,,2025-03-23,,2025-09-19,2025-03-23,2025-03-23,2025-05-16,"2361 Maple Dr, Roswell, GA 30000","$796,000.00",Robert Anderson,false,Robert Anderson,Roswell,USA,Fulton,GA,"Maple Dr,",2361,30000,,2025-05-16,"$7,960.00",Broker,"$796,000.00",3%,"$23,880.00",,3%,0%,"$23,880.00","$796,000.00","$838,000.00",03/23/2025,3,4,38990,2452,Multi-Family,1999,0%,Realtor.com,John Broker,"$4,776.00"
300000317,300000317,"6059 Oak Ave, Lawrenceville, GA 30000",Archived,Pending,Top Producer,2026-02-03,,2026-08-02,2026-02-03,2026-02-03,2026-04-06,"6059 Oak Ave, Lawrenceville, GA 30000","$922,000.00",David Martinez,false,David Martinez,Lawrenceville,USA,Fulton,GA,"Oak Ave,",6059,30000,,2026-04-06,"$9,220.00",Broker,"$922,000.00",3%,"$27,660.00","$27,660.00",3%,3%,"$55,320.00","$922,000.00","$960,000.00",02/03/2026,3,3,10839,2160,Multi-Family,2023,0%,Sphere of Influence,John Broker,"$11,064.00"
300000318,300000318,"5304 Maple Dr, Roswell, GA 30000",Under Contract,Pending,,2025-02-26,2025-04-30,2025-08-25,2025-02-26,2025-02-26,2025-03-04,"5304 Maple Dr, Roswell, GA 30000","$392,900.00",Jennifer Taylor,false,Jennifer Taylor,Roswell,USA,Fulton,GA,"Maple Dr,",5304,30000,2025-04-30,2025-03-04,"$3,929.00",Broker,"$392,900.00",3%,,"$11,787.00",0%,3%,"$11,787.00","$392,900.00","$392,900.00",02/26/2025,4,5,28192,2485,Townhouse,2022,0%,Walk-in,John Broker,"$2,357.40"
300000319,300000319,"7802 Cedar Blvd, Lawrenceville, GA 30000",Sold,Approved,,2025-03-12,2025-06-10,2025-09-08,2025-03-12,2025-03-12,2025-05-03,"7802 Cedar Blvd, Lawrenceville, GA 30000","$372,000.00",Matthew Thompson,false,Matthew Thompson,Lawrenceville,USA,Fulton,GA,"Cedar Blvd,",7802,30000,2025-06-10,2025-05-03,"$3,720.00",Broker,"$372,000.00",3%,"$11,160.00","$11,160.00",3%,3%,"$22,320.00","$372,000.00","$420,000.00",03/12/2025,2,6,7899,3234,Townhouse,2019,0%,Walk-in,John Broker,"$4,464.00"
300000320,300000320,"4048 Park Pl, Smyrna, GA 30000",Active Listings,Pending,,2025-08-02,,2026-01-29,2025-08-02,2025-08-02,,"4048 Park Pl, Smyrna, GA 30000","$563,900.00",James Wilson,false,James Wilson,Smyrna,USA,Fulton,GA,"Park Pl,",4048,30000,,,"$5,639.00",Broker,"$563,900.00",3%,,"$16,917.00",0%,3%,"$16,917.00","$563,900.00","$606,900.00",08/02/2025,2,5,24283,3764,Condo,2009,0%,Open House,John Broker,"$3,383.40"
300000321,300000321,"4878 Maple Dr, Decatur, GA 30000",Active Listings,Pending,,2025-05-14,,2025-11-10,2025-05-14,2025-05-14,,"4878 Maple Dr, Decatur, GA 30000","$565,900.00",Matthew Thompson,false,Matthew Thompson,Decatur,USA,Fulton,GA,"Maple Dr,",4878,30000,,,"$5,659.00",Broker,"$565,900.00",3%,,"$16,977.00",0%,3%,"$16,977.00","$565,900.00","$592,900.00",05/14/2025,3,4,6749,3938,Townhouse,2008,0%,Open House,John Broker,"$3,395.40"
300000322,300000322,"4978 Hillcrest Rd, Sandy Springs, GA 30000",Active Listings,Pending,,2025-07-18,,2026-01-14,2025-07-18,2025-07-18,,"4978 Hillcrest Rd, Sandy Springs, GA 30000","$687,000.00",Robert Anderson,false,Robert Anderson,Sandy Springs,USA,Fulton,GA,"Hillcrest Rd,",4978,30000,,,"$6,870.00",Broker,"$687,000.00",3%,,"$20,610.00",0%,3%,"$20,610.00","$687,000.00","$729,000.00",07/18/2025,2,3,6214,3859,Townhouse,2008,0%,Realtor.com,John Broker,"$4,122.00"
300000323,300000323,"4722 Lakeview Dr, Woodstock, GA 30000",Active Listings,Pending,,2025-03-19,,2025-09-15,2025-03-19,2025-03-19,,"4722 Lakeview Dr, Woodstock, GA 30000","$299,900.00",Amanda Garcia,false,Amanda Garcia,Woodstock,USA,Fulton,GA,"Lakeview Dr,",4722,30000,,,"$2,999.00",Broker,"$299,900.00",3%,,"$8,997.00",0%,3%,"$8,997.00","$299,900.00","$299,900.00",03/19/2025,3,3,36768,2555,Condo,2013,25%,Referral,John Broker,"$1,799.40"
300000324,300000324,"258 Elm St, Alpharetta, GA 30000",Under Contract,Pending,,2026-01-26,2026-04-07,2026-07-25,2026-01-26,2026-01-26,2026-02-07,"258 Elm St, Alpharetta, GA 30000","$431,900.00",Sarah Miller,false,Sarah Miller,Alpharetta,USA,Fulton,GA,"Elm St,",258,30000,2026-04-07,2026-02-07,"$4,319.00",Broker,"$431,900.00",3%,"$12,957.00",,3%,0%,"$12,957.00","$431,900.00","$431,900.00",01/26/2026,2,6,20438,4954,Townhouse,1990,0%,Facebook Ads,John Broker,"$2,591.40"
300000325,300000325,"5445 Cedar Blvd, Marietta, GA 30000",Archived,Pending,,2025-04-11,,2025-10-08,2025-04-11,2025-04-11,2025-06-26,"5445 Cedar Blvd, Marietta, GA 30000","$584,000.00",Ashley Martin,false,Ashley Martin,Marietta,USA,Fulton,GA,"Cedar Blvd,",5445,30000,,2025-06-26,"$5,840.00",Broker,"$584,000.00",3%,,"$17,520.00",0%,3%,"$17,520.00","$584,000.00","$605,000.00",04/11/2025,4,5,19252,2831,Condo,2014,0%,Open House,John Broker,"$3,504.00"
300000326,300000326,"4084 Main St, Kennesaw, GA 30000",Active Listings,Pending,,2025-03-05,,2025-09-01,2025-03-05,2025-03-05,,"4084 Main St, Kennesaw, GA 30000","$551,900.00",Amanda Garcia,false,Amanda Garcia,Kennesaw,USA,Fulton,GA,"Main St,",4084,30000,,,"$5,519.00",Broker,"$551,900.00",3%,"$16,557.00",,3%,0%,"$16,557.00","$551,900.00","$572,900.00",03/05/2025,5,4,14761,2460,Condo,1993,0%,Sphere of Influence,John Broker,"$3,311.40"
300000327,300000327,"3599 Hillcrest Rd, Woodstock, GA 30000",Under Contract,Pending,,2025-12-17,2026-03-18,2026-06-15,2025-12-17,2025-12-17,2026-02-13,"3599 Hillcrest Rd, Woodstock, GA 30000","$590,000.00",Amanda Garcia,false,Amanda Garcia,Woodstock,USA,Fulton,GA,"Hillcrest Rd,",3599,30000,2026-03-18,2026-02-13,"$5,900.00",Broker,"$590,000.00",3%,"$17,700.00",,3%,0%,"$17,700.00","$590,000.00","$590,000.00",12/17/2025,3,6,38834,2176,Condo,1985,0%,Open House,John Broker,"$3,540.00"
300000328,300000328,"8998 Cedar Blvd, Atlanta, GA 30000",Sold,Approved,,2025-07-23,2025-12-14,2026-01-19,2025-07-23,2025-07-23,2025-10-20,"8998 Cedar Blvd, Atlanta, GA 30000","$393,900.00",Ashley Martin,false,Ashley Martin,Atlanta,USA,Fulton,GA,"Cedar Blvd,",8998,30000,2025-12-14,2025-10-20,"$3,939.00",Broker,"$393,900.00",3%,"$11,817.00",,3%,0%,"$11,817.00","$393,900.00","$393,900.00",07/23/2025,4,3,37437,4359,Land,1982,0%,Open House,John Broker,"$2,363.40"
300000329,300000329,"5943 Lakeview Dr, Lawrenceville, GA 30000",Under Contract,Pending,,2025-08-31,2025-12-30,2026-02-27,2025-08-31,2025-08-31,2025-11-22,"5943 Lakeview Dr, Lawrenceville, GA 30000","$469,000.00",Jessica Davis,false,Jessica Davis,Lawrenceville,USA,Fulton,GA,"Lakeview Dr,",5943,30000,2025-12-30,2025-11-22,"$4,690.00",Broker,"$469,000.00",3%,"$14,070.00",,3%,0%,"$14,070.00","$469,000.00","$469,000.00",08/31/2025,3,6,37703,4264,Townhouse,2019,0%,Direct Mail,John Broker,"$2,814.00"
300000330,300000330,"3172 Pine Ln, Smyrna, GA 30000",Sold,Approved,,2025-03-07,2025-05-16,2025-09-03,2025-03-07,2025-03-07,2025-04-07,"3172 Pine Ln, Smyrna, GA 30000","$299,900.00",Jessica Davis,false,Jessica Davis,Smyrna,USA,Fulton,GA,"Pine Ln,",3172,30000,2025-05-16,2025-04-07,"$2,999.00",Broker,"$299,900.00",3%,"$8,997.00",,3%,0%,"$8,997.00","$299,900.00","$315,900.00",03/07/2025,3,4,36990,3973,Land,2019,25%,Referral,John Broker,"$1,799.40"
